geneids	refseqids
TcCLB.511319.30	XP_805690
TcCLB.511319.40	XP_805691
TcCLB.511321.10	XP_812058
TcCLB.511321.20	XP_812059
TcCLB.511321.23	XP_812067
TcCLB.511321.26	XP_812065
TcCLB.511321.30	XP_812060
TcCLB.511321.4	XP_812066
TcCLB.511321.40	XP_812061
TcCLB.511321.50	XP_812062
TcCLB.511321.60	XP_812063
TcCLB.511321.70	XP_812064
TcCLB.511323.10	XP_807074
TcCLB.511323.20	XP_807075
TcCLB.511323.30	XP_807076
TcCLB.511323.40	XP_807077
TcCLB.511323.50	XP_807078
TcCLB.511323.60	XP_807079
TcCLB.511325.25	XP_804196
TcCLB.511325.40	XP_804194
TcCLB.511325.50	XP_804195
TcCLB.511327.20	XP_802885
TcCLB.511329.10	XP_802677
TcCLB.511331.10	XP_802590
TcCLB.511333.10	XP_803755
TcCLB.511333.4	XP_803757
TcCLB.511335.9	XP_803067
TcCLB.511337.10	XP_805268
TcCLB.511337.20	XP_805269
TcCLB.511337.30	XP_805270
TcCLB.511337.39	XP_805272
TcCLB.511337.4	XP_805271
TcCLB.511339.10	XP_804008
TcCLB.511339.20	XP_804009
TcCLB.511339.30	XP_804010
TcCLB.511345.10	XP_804264
TcCLB.511347.11	XP_805794
TcCLB.511349.100	XP_810777
TcCLB.511349.40	XP_810776
TcCLB.511351.20	XP_804293
TcCLB.511351.30	XP_804294
TcCLB.511351.41	XP_804296
TcCLB.511351.9	XP_804295
TcCLB.511353.10	XP_807578
TcCLB.511353.20	XP_807579
TcCLB.511353.30	XP_807580
TcCLB.511353.34	XP_807585
TcCLB.511353.4	XP_807586
TcCLB.511353.40	XP_807581
TcCLB.511353.50	XP_807582
TcCLB.511353.60	XP_807583
TcCLB.511353.69	XP_807584
TcCLB.511355.14	XP_807884
TcCLB.511355.20	XP_807880
TcCLB.511355.24	XP_807885
TcCLB.511355.30	XP_807881
TcCLB.511355.40	XP_807882
TcCLB.511355.50	XP_807883
TcCLB.511355.7	XP_807886
TcCLB.511357.5	XP_802668
TcCLB.511357.9	XP_802667
TcCLB.511361.20	XP_808968
TcCLB.511361.30	XP_808969
TcCLB.511361.4	XP_808975
TcCLB.511361.40	XP_808970
TcCLB.511361.50	XP_808971
TcCLB.511361.60	XP_808972
TcCLB.511361.70	XP_808973
TcCLB.511361.80	XP_808974
TcCLB.511363.10	XP_803924
TcCLB.511363.4	XP_803925
TcCLB.511365.10	XP_811190
TcCLB.511365.100	XP_811194
TcCLB.511365.4	XP_811196
TcCLB.511365.70	XP_811191
TcCLB.511365.80	XP_811192
TcCLB.511365.90	XP_811193
TcCLB.511365.94	XP_811195
TcCLB.511367.10	XP_819412
TcCLB.511367.100	XP_819420
TcCLB.511367.110	XP_819421
TcCLB.511367.120	XP_819422
TcCLB.511367.129	XP_819442
TcCLB.511367.138	XP_819443
TcCLB.511367.150	XP_819423
TcCLB.511367.170	XP_819424
TcCLB.511367.180	XP_819425
TcCLB.511367.190	XP_819426
TcCLB.511367.20	XP_819411
TcCLB.511367.210	XP_819427
TcCLB.511367.220	XP_819428
TcCLB.511367.230	XP_819429
TcCLB.511367.240	XP_819430
TcCLB.511367.260	XP_819431
TcCLB.511367.280	XP_819432
TcCLB.511367.290	XP_819433
TcCLB.511367.30	XP_819413
TcCLB.511367.310	XP_819434
TcCLB.511367.320	XP_819435
TcCLB.511367.330	XP_819436
TcCLB.511367.340	XP_819437
TcCLB.511367.350	XP_819438
TcCLB.511367.354	XP_819444
TcCLB.511367.360	XP_819439
TcCLB.511367.370	XP_819440
TcCLB.511367.40	XP_819414
TcCLB.511367.50	XP_819415
TcCLB.511367.60	XP_819416
TcCLB.511367.70	XP_819417
TcCLB.511367.74	XP_819441
TcCLB.511367.80	XP_819418
TcCLB.511367.90	XP_819419
TcCLB.511369.10	XP_804708
TcCLB.511369.20	XP_804709
TcCLB.511369.30	XP_804710
TcCLB.511369.5	XP_804711
TcCLB.511371.10	XP_805750
TcCLB.511373.20	XP_805886
TcCLB.511373.30	XP_805887
TcCLB.511375.20	XP_802743
TcCLB.511375.30	XP_802744
TcCLB.511377.30	XP_806058
TcCLB.511377.40	XP_806059
TcCLB.511379.9	XP_802338
TcCLB.511381.19	XP_808087
TcCLB.511381.40	XP_808084
TcCLB.511381.50	XP_808085
TcCLB.511381.60	XP_808086
TcCLB.511383.10	XP_810686
TcCLB.511383.20	XP_810687
TcCLB.511383.30	XP_810688
TcCLB.511383.40	XP_810689
TcCLB.511383.50	XP_810690
TcCLB.511383.60	XP_810691
TcCLB.511383.70	XP_810692
TcCLB.511383.80	XP_810693
TcCLB.511383.89	XP_810694
TcCLB.511385.100	XP_814875
TcCLB.511385.110	XP_814876
TcCLB.511385.120	XP_814877
TcCLB.511385.14	XP_814878
TcCLB.511385.30	XP_814868
TcCLB.511385.40	XP_814869
TcCLB.511385.50	XP_814870
TcCLB.511385.60	XP_814871
TcCLB.511385.70	XP_814872
TcCLB.511385.80	XP_814873
TcCLB.511385.90	XP_814874
TcCLB.511389.10	XP_814289
TcCLB.511389.100	XP_814296
TcCLB.511389.110	XP_814297
TcCLB.511389.114	XP_814302
TcCLB.511389.120	XP_814298
TcCLB.511389.130	XP_814299
TcCLB.511389.140	XP_814300
TcCLB.511389.150	XP_814301
TcCLB.511389.20	XP_814290
TcCLB.511389.40	XP_814291
TcCLB.511389.50	XP_814292
TcCLB.511389.70	XP_814293
TcCLB.511389.80	XP_814294
TcCLB.511389.90	XP_814295
TcCLB.511391.100	XP_817909
TcCLB.511391.110	XP_817910
TcCLB.511391.120	XP_817911
TcCLB.511391.130	XP_817912
TcCLB.511391.140	XP_817913
TcCLB.511391.160	XP_817914
TcCLB.511391.170	XP_817915
TcCLB.511391.180	XP_817916
TcCLB.511391.200	XP_817917
TcCLB.511391.210	XP_817918
TcCLB.511391.220	XP_817919
TcCLB.511391.80	XP_817907
TcCLB.511391.90	XP_817908
TcCLB.511393.10	XP_808869
TcCLB.511393.20	XP_808870
TcCLB.511393.30	XP_808871
TcCLB.511393.40	XP_808872
TcCLB.511393.49	XP_808877
TcCLB.511393.60	XP_808873
TcCLB.511393.70	XP_808874
TcCLB.511393.79	XP_808875
TcCLB.511393.88	XP_808876
TcCLB.511395.10	XP_811100
TcCLB.511395.120	XP_811109
TcCLB.511395.14	XP_811110
TcCLB.511395.20	XP_811101
TcCLB.511395.30	XP_811102
TcCLB.511395.40	XP_811103
TcCLB.511395.50	XP_811104
TcCLB.511395.60	XP_811105
TcCLB.511395.70	XP_811106
TcCLB.511395.80	XP_811107
TcCLB.511395.90	XP_811108
TcCLB.511399.24	XP_804613
TcCLB.511399.50	XP_804612
TcCLB.511401.100	XP_812516
TcCLB.511401.120	XP_812517
TcCLB.511401.30	XP_812514
TcCLB.511401.90	XP_812515
TcCLB.511403.30	XP_805835
TcCLB.511405.10	XP_806104
TcCLB.511407.10	XP_810458
TcCLB.511407.20	XP_810459
TcCLB.511407.30	XP_810460
TcCLB.511407.40	XP_810461
TcCLB.511407.50	XP_810462
TcCLB.511407.60	XP_810463
TcCLB.511407.70	XP_810464
TcCLB.511407.80	XP_810465
TcCLB.511409.10	XP_808505
TcCLB.511409.20	XP_808506
TcCLB.511409.30	XP_808507
TcCLB.511409.40	XP_808508
TcCLB.511409.50	XP_808509
TcCLB.511409.60	XP_808510
TcCLB.511409.70	XP_808511
TcCLB.511411.16	XP_805819
TcCLB.511411.24	XP_805820
TcCLB.511411.30	XP_805817
TcCLB.511411.8	XP_805818
TcCLB.511413.19	XP_805718
TcCLB.511415.11	XP_811921
TcCLB.511415.40	XP_811920
TcCLB.511417.100	XP_811097
TcCLB.511417.129	XP_811099
TcCLB.511417.30	XP_811090
TcCLB.511417.40	XP_811091
TcCLB.511417.50	XP_811092
TcCLB.511417.60	XP_811093
TcCLB.511417.70	XP_811094
TcCLB.511417.80	XP_811095
TcCLB.511417.90	XP_811096
TcCLB.511417.94	XP_811098
TcCLB.511419.10	XP_808142
TcCLB.511419.20	XP_808143
TcCLB.511419.30	XP_808144
TcCLB.511419.4	XP_808150
TcCLB.511419.40	XP_808145
TcCLB.511419.50	XP_808146
TcCLB.511419.60	XP_808147
TcCLB.511419.70	XP_808148
TcCLB.511419.80	XP_808149
TcCLB.511421.10	XP_818794
TcCLB.511421.100	XP_818801
TcCLB.511421.110	XP_818802
TcCLB.511421.120	XP_818803
TcCLB.511421.150	XP_818804
TcCLB.511421.155	XP_818813
TcCLB.511421.160	XP_818805
TcCLB.511421.170	XP_818806
TcCLB.511421.180	XP_818807
TcCLB.511421.185	XP_818814
TcCLB.511421.190	XP_818808
TcCLB.511421.20	XP_818795
TcCLB.511421.200	XP_818809
TcCLB.511421.210	XP_818810
TcCLB.511421.217	XP_818815
TcCLB.511421.230	XP_818811
TcCLB.511421.24	XP_818812
TcCLB.511421.30	XP_818796
TcCLB.511421.40	XP_818797
TcCLB.511421.50	XP_818798
TcCLB.511421.60	XP_818799
TcCLB.511421.90	XP_818800
TcCLB.511423.100	XP_813484
TcCLB.511423.104	XP_813489
TcCLB.511423.110	XP_813485
TcCLB.511423.140	XP_813486
TcCLB.511423.149	XP_813490
TcCLB.511423.160	XP_813487
TcCLB.511423.170	XP_813488
TcCLB.511423.40	XP_813478
TcCLB.511423.50	XP_813479
TcCLB.511423.60	XP_813480
TcCLB.511423.70	XP_813481
TcCLB.511423.80	XP_813482
TcCLB.511423.90	XP_813483
TcCLB.511425.10	XP_806350
TcCLB.511425.30	XP_806351
TcCLB.511425.40	XP_806352
TcCLB.511425.49	XP_806353
TcCLB.511427.10	XP_805600
TcCLB.511427.19	XP_805601
TcCLB.511429.10	XP_805327
TcCLB.511429.20	XP_805328
TcCLB.511429.30	XP_805329
TcCLB.511431.10	XP_813410
TcCLB.511431.20	XP_813411
TcCLB.511431.30	XP_813412
TcCLB.511431.40	XP_813413
TcCLB.511431.50	XP_813414
TcCLB.511431.54	XP_813417
TcCLB.511431.60	XP_813415
TcCLB.511431.90	XP_813416
TcCLB.511433.10	XP_803888
TcCLB.511433.20	XP_803889
TcCLB.511435.10	XP_808617
TcCLB.511435.20	XP_808618
TcCLB.511435.30	XP_808619
TcCLB.511435.40	XP_808620
TcCLB.511435.49	XP_808621
TcCLB.511437.10	XP_804457
TcCLB.511437.20	XP_804458
TcCLB.511437.30	XP_804459
TcCLB.511437.40	XP_804460
TcCLB.511439.10	XP_811441
TcCLB.511439.100	XP_811450
TcCLB.511439.120	XP_811451
TcCLB.511439.20	XP_811442
TcCLB.511439.30	XP_811443
TcCLB.511439.40	XP_811444
TcCLB.511439.50	XP_811445
TcCLB.511439.60	XP_811446
TcCLB.511439.70	XP_811447
TcCLB.511439.80	XP_811448
TcCLB.511439.90	XP_811449
TcCLB.511441.10	XP_804989
TcCLB.511441.20	XP_804990
TcCLB.511445.10	XP_814332
TcCLB.511445.100	XP_814339
TcCLB.511445.110	XP_814340
TcCLB.511445.120	XP_814341
TcCLB.511445.130	XP_814342
TcCLB.511445.140	XP_814343
TcCLB.511445.160	XP_814344
TcCLB.511445.20	XP_814333
TcCLB.511445.30	XP_814334
TcCLB.511445.40	XP_814335
TcCLB.511445.70	XP_814336
TcCLB.511445.80	XP_814337
TcCLB.511445.90	XP_814338
TcCLB.511449.10	XP_811403
TcCLB.511449.110	XP_811407
TcCLB.511449.20	XP_811404
TcCLB.511449.30	XP_811405
TcCLB.511449.70	XP_811406
TcCLB.511451.10	XP_812769
TcCLB.511451.40	XP_812770
TcCLB.511451.51	XP_812774
TcCLB.511451.59	XP_812773
TcCLB.511451.80	XP_812771
TcCLB.511451.90	XP_812772
TcCLB.511453.10	XP_807085
TcCLB.511459.20	XP_806596
TcCLB.511459.40	XP_806597
TcCLB.511459.50	XP_806598
TcCLB.511459.60	XP_806599
TcCLB.511459.70	XP_806600
TcCLB.511461.10	XP_809088
TcCLB.511461.14	XP_809094
TcCLB.511461.20	XP_809089
TcCLB.511461.30	XP_809090
TcCLB.511461.4	XP_809093
TcCLB.511461.40	XP_809091
TcCLB.511461.50	XP_809092
TcCLB.511463.10	XP_803154
TcCLB.511463.20	XP_803155
TcCLB.511463.4	XP_803156
TcCLB.511465.10	XP_804116
TcCLB.511465.20	XP_804117
TcCLB.511465.30	XP_804118
TcCLB.511467.10	XP_811408
TcCLB.511467.13	XP_811414
TcCLB.511467.16	XP_811415
TcCLB.511467.20	XP_811409
TcCLB.511467.30	XP_811410
TcCLB.511467.4	XP_811416
TcCLB.511467.50	XP_811411
TcCLB.511467.60	XP_811412
TcCLB.511467.70	XP_811413
TcCLB.511469.10	XP_812083
TcCLB.511469.100	XP_812092
TcCLB.511469.105	XP_812095
TcCLB.511469.110	XP_812093
TcCLB.511469.20	XP_812084
TcCLB.511469.24	XP_812094
TcCLB.511469.30	XP_812085
TcCLB.511469.40	XP_812086
TcCLB.511469.50	XP_812087
TcCLB.511469.60	XP_812088
TcCLB.511469.70	XP_812089
TcCLB.511469.80	XP_812090
TcCLB.511469.90	XP_812091
TcCLB.511471.60	XP_810541
TcCLB.511475.24	XP_810505
TcCLB.511475.50	XP_810504
TcCLB.511479.20	XP_804370
TcCLB.511479.30	XP_804371
TcCLB.511479.39	XP_804372
TcCLB.511479.48	XP_804373
TcCLB.511481.10	XP_808359
TcCLB.511481.20	XP_808360
TcCLB.511481.30	XP_808361
TcCLB.511481.40	XP_808362
TcCLB.511481.50	XP_808363
TcCLB.511481.55	XP_808366
TcCLB.511481.60	XP_808364
TcCLB.511481.70	XP_808365
TcCLB.511483.10	XP_809505
TcCLB.511483.20	XP_809506
TcCLB.511483.30	XP_809507
TcCLB.511483.40	XP_809508
TcCLB.511483.50	XP_809509
TcCLB.511483.60	XP_809510
TcCLB.511487.150	XP_817150
TcCLB.511487.170	XP_817151
TcCLB.511487.30	XP_817148
TcCLB.511487.51	XP_817152
TcCLB.511487.71	XP_817153
TcCLB.511487.90	XP_817149
TcCLB.511491.100	XP_813895
TcCLB.511491.110	XP_813896
TcCLB.511491.120	XP_813897
TcCLB.511491.130	XP_813898
TcCLB.511491.140	XP_813899
TcCLB.511491.150	XP_813900
TcCLB.511491.170	XP_813901
TcCLB.511491.20	XP_813887
TcCLB.511491.30	XP_813888
TcCLB.511491.40	XP_813889
TcCLB.511491.50	XP_813890
TcCLB.511491.60	XP_813891
TcCLB.511491.70	XP_813892
TcCLB.511491.80	XP_813893
TcCLB.511491.9	XP_813902
TcCLB.511491.90	XP_813894
TcCLB.511493.10	XP_802753
TcCLB.511493.5	XP_802754
TcCLB.511495.11	XP_803351
TcCLB.511495.20	XP_803349
TcCLB.511495.30	XP_803350
TcCLB.511497.10	XP_802335
TcCLB.511497.19	XP_802336
TcCLB.511499.10	XP_808367
TcCLB.511499.20	XP_808368
TcCLB.511499.30	XP_808369
TcCLB.511499.40	XP_808370
TcCLB.511499.50	XP_808371
TcCLB.511499.59	XP_808372
TcCLB.511499.69	XP_808373
TcCLB.511501.10	XP_805964
TcCLB.511501.30	XP_805965
TcCLB.511501.40	XP_805966
TcCLB.511501.50	XP_805967
TcCLB.511505.10	XP_804468
TcCLB.511505.20	XP_804469
TcCLB.511505.30	XP_804470
TcCLB.511507.10	XP_811559
TcCLB.511507.100	XP_811567
TcCLB.511507.110	XP_811568
TcCLB.511507.120	XP_811569
TcCLB.511507.20	XP_811560
TcCLB.511507.24	XP_811570
TcCLB.511507.30	XP_811561
TcCLB.511507.39	XP_811571
TcCLB.511507.50	XP_811562
TcCLB.511507.60	XP_811563
TcCLB.511507.70	XP_811564
TcCLB.511507.80	XP_811565
TcCLB.511507.90	XP_811566
TcCLB.511509.10	XP_807934
TcCLB.511509.21	XP_807938
TcCLB.511509.30	XP_807935
TcCLB.511509.40	XP_807936
TcCLB.511509.5	XP_807939
TcCLB.511509.50	XP_807937
TcCLB.511511.10	XP_817569
TcCLB.511511.100	XP_817578
TcCLB.511511.120	XP_817579
TcCLB.511511.130	XP_817580
TcCLB.511511.139	XP_817583
TcCLB.511511.150	XP_817581
TcCLB.511511.159	XP_817584
TcCLB.511511.170	XP_817582
TcCLB.511511.20	XP_817570
TcCLB.511511.3	XP_817585
TcCLB.511511.30	XP_817571
TcCLB.511511.40	XP_817572
TcCLB.511511.5	XP_817587
TcCLB.511511.50	XP_817573
TcCLB.511511.6	XP_817586
TcCLB.511511.60	XP_817574
TcCLB.511511.70	XP_817575
TcCLB.511511.80	XP_817576
TcCLB.511511.90	XP_817577
TcCLB.511513.14	XP_803972
TcCLB.511513.30	XP_803971
TcCLB.511515.40	XP_804120
TcCLB.511515.9	XP_804121
TcCLB.511517.10	XP_815683
TcCLB.511517.110	XP_815691
TcCLB.511517.120	XP_815692
TcCLB.511517.130	XP_815693
TcCLB.511517.140	XP_815694
TcCLB.511517.150	XP_815695
TcCLB.511517.153	XP_815700
TcCLB.511517.156	XP_815701
TcCLB.511517.160	XP_815696
TcCLB.511517.164	XP_815702
TcCLB.511517.170	XP_815697
TcCLB.511517.20	XP_815684
TcCLB.511517.30	XP_815685
TcCLB.511517.37	XP_815703
TcCLB.511517.44	XP_815698
TcCLB.511517.5	XP_815704
TcCLB.511517.50	XP_815686
TcCLB.511517.60	XP_815687
TcCLB.511517.70	XP_815688
TcCLB.511517.80	XP_815689
TcCLB.511517.90	XP_815690
TcCLB.511517.95	XP_815705
TcCLB.511517.99	XP_815699
TcCLB.511519.18	XP_802662
TcCLB.511519.9	XP_802661
TcCLB.511521.20	XP_804175
TcCLB.511521.24	XP_804178
TcCLB.511521.27	XP_804180
TcCLB.511521.30	XP_804176
TcCLB.511521.40	XP_804177
TcCLB.511521.9	XP_804179
TcCLB.511523.10	XP_809399
TcCLB.511523.100	XP_809408
TcCLB.511523.14	XP_809410
TcCLB.511523.20	XP_809400
TcCLB.511523.30	XP_809401
TcCLB.511523.4	XP_809409
TcCLB.511523.40	XP_809402
TcCLB.511523.50	XP_809403
TcCLB.511523.60	XP_809404
TcCLB.511523.70	XP_809405
TcCLB.511523.80	XP_809406
TcCLB.511523.90	XP_809407
TcCLB.511525.11	XP_804729
TcCLB.511525.20	XP_804727
TcCLB.511525.29	XP_804728
TcCLB.511527.20	XP_809651
TcCLB.511527.34	XP_809655
TcCLB.511527.50	XP_809652
TcCLB.511527.60	XP_809653
TcCLB.511527.70	XP_809654
TcCLB.511527.82	XP_809657
TcCLB.511527.9	XP_809656
TcCLB.511529.100	XP_815728
TcCLB.511529.110	XP_815729
TcCLB.511529.120	XP_815730
TcCLB.511529.130	XP_815731
TcCLB.511529.140	XP_815732
TcCLB.511529.150	XP_815733
TcCLB.511529.160	XP_815734
TcCLB.511529.170	XP_815735
TcCLB.511529.180	XP_815736
TcCLB.511529.190	XP_815737
TcCLB.511529.20	XP_815722
TcCLB.511529.200	XP_815738
TcCLB.511529.210	XP_815739
TcCLB.511529.220	XP_815740
TcCLB.511529.230	XP_815741
TcCLB.511529.240	XP_815742
TcCLB.511529.250	XP_815743
TcCLB.511529.259	XP_815747
TcCLB.511529.30	XP_815723
TcCLB.511529.40	XP_815724
TcCLB.511529.50	XP_815725
TcCLB.511529.59	XP_815744
TcCLB.511529.68	XP_815745
TcCLB.511529.80	XP_815726
TcCLB.511529.9	XP_815746
TcCLB.511529.90	XP_815727
TcCLB.511531.20	XP_807854
TcCLB.511531.30	XP_807855
TcCLB.511531.40	XP_807856
TcCLB.511531.44	XP_807858
TcCLB.511531.50	XP_807857
TcCLB.511531.59	XP_807859
TcCLB.511531.9	XP_807860
TcCLB.511533.10	XP_803243
TcCLB.511533.19	XP_803244
TcCLB.511535.10	XP_805568
TcCLB.511535.20	XP_805569
TcCLB.511535.30	XP_805570
TcCLB.511535.39	XP_805571
TcCLB.511537.16	XP_809382
TcCLB.511537.21	XP_809385
TcCLB.511537.24	XP_809383
TcCLB.511537.30	XP_809377
TcCLB.511537.40	XP_809378
TcCLB.511537.50	XP_809379
TcCLB.511537.60	XP_809380
TcCLB.511537.69	XP_809381
TcCLB.511537.8	XP_809384
TcCLB.511539.18	XP_802547
TcCLB.511539.9	XP_802548
TcCLB.511541.20	XP_809309
TcCLB.511541.30	XP_809310
TcCLB.511541.40	XP_809311
TcCLB.511541.9	XP_809312
TcCLB.511543.10	XP_807096
TcCLB.511543.20	XP_807097
TcCLB.511543.30	XP_807098
TcCLB.511543.40	XP_807099
TcCLB.511543.50	XP_807100
TcCLB.511543.60	XP_807101
TcCLB.511545.100	XP_815672
TcCLB.511545.110	XP_815673
TcCLB.511545.120	XP_815674
TcCLB.511545.130	XP_815675
TcCLB.511545.140	XP_815676
TcCLB.511545.150	XP_815677
TcCLB.511545.160	XP_815678
TcCLB.511545.170	XP_815679
TcCLB.511545.180	XP_815680
TcCLB.511545.190	XP_815681
TcCLB.511545.199	XP_815682
TcCLB.511545.20	XP_815664
TcCLB.511545.30	XP_815665
TcCLB.511545.40	XP_815666
TcCLB.511545.50	XP_815667
TcCLB.511545.60	XP_815668
TcCLB.511545.70	XP_815669
TcCLB.511545.80	XP_815670
TcCLB.511545.90	XP_815671
TcCLB.511547.10	XP_808393
TcCLB.511547.14	XP_808395
TcCLB.511547.20	XP_808394
TcCLB.511551.10	XP_807111
TcCLB.511553.10	XP_813874
TcCLB.511553.100	XP_813879
TcCLB.511553.120	XP_813880
TcCLB.511553.130	XP_813881
TcCLB.511553.140	XP_813882
TcCLB.511553.150	XP_813883
TcCLB.511553.160	XP_813884
TcCLB.511553.180	XP_813885
TcCLB.511553.200	XP_813886
TcCLB.511553.30	XP_813875
TcCLB.511553.60	XP_813876
TcCLB.511553.80	XP_813877
TcCLB.511553.90	XP_813878
TcCLB.511555.10	XP_813227
TcCLB.511555.110	XP_813235
TcCLB.511555.20	XP_813228
TcCLB.511555.30	XP_813229
TcCLB.511555.40	XP_813230
TcCLB.511555.50	XP_813231
TcCLB.511555.60	XP_813232
TcCLB.511555.80	XP_813233
TcCLB.511555.90	XP_813234
TcCLB.511557.10	XP_809967
TcCLB.511557.20	XP_809968
TcCLB.511557.29	XP_809974
TcCLB.511557.40	XP_809969
TcCLB.511557.50	XP_809970
TcCLB.511557.60	XP_809971
TcCLB.511557.64	XP_809973
TcCLB.511557.70	XP_809972
TcCLB.511559.10	XP_807466
TcCLB.511559.20	XP_807467
TcCLB.511559.30	XP_807468
TcCLB.511559.34	XP_807471
TcCLB.511559.40	XP_807469
TcCLB.511559.50	XP_807470
TcCLB.511561.20	XP_806225
TcCLB.511563.9	XP_806608
TcCLB.511565.10	XP_804942
TcCLB.511565.15	XP_804946
TcCLB.511565.20	XP_804943
TcCLB.511565.30	XP_804944
TcCLB.511565.40	XP_804945
TcCLB.511567.11	XP_802847
TcCLB.511569.14	XP_805083
TcCLB.511571.10	XP_805866
TcCLB.511571.20	XP_805867
TcCLB.511571.40	XP_805868
TcCLB.511571.49	XP_805869
TcCLB.511573.10	XP_805633
TcCLB.511573.20	XP_805634
TcCLB.511573.30	XP_805635
TcCLB.511573.40	XP_805636
TcCLB.511573.49	XP_805637
TcCLB.511573.58	XP_805638
TcCLB.511575.10	XP_813363
TcCLB.511575.100	XP_813370
TcCLB.511575.110	XP_813371
TcCLB.511575.120	XP_813372
TcCLB.511575.130	XP_813373
TcCLB.511575.20	XP_813364
TcCLB.511575.30	XP_813365
TcCLB.511575.40	XP_813366
TcCLB.511575.50	XP_813367
TcCLB.511575.60	XP_813368
TcCLB.511575.90	XP_813369
TcCLB.511577.10	XP_815419
TcCLB.511577.100	XP_815427
TcCLB.511577.104	XP_815435
TcCLB.511577.110	XP_815428
TcCLB.511577.120	XP_815429
TcCLB.511577.130	XP_815430
TcCLB.511577.140	XP_815431
TcCLB.511577.144	XP_815439
TcCLB.511577.150	XP_815432
TcCLB.511577.160	XP_815433
TcCLB.511577.180	XP_815434
TcCLB.511577.188	XP_815442
TcCLB.511577.19	XP_815438
TcCLB.511577.30	XP_815420
TcCLB.511577.4	XP_815440
TcCLB.511577.40	XP_815421
TcCLB.511577.44	XP_815441
TcCLB.511577.50	XP_815422
TcCLB.511577.60	XP_815423
TcCLB.511577.70	XP_815424
TcCLB.511577.80	XP_815425
TcCLB.511577.83	XP_815436
TcCLB.511577.86	XP_815437
TcCLB.511577.90	XP_815426
TcCLB.511579.9	XP_802603
TcCLB.511581.10	XP_803118
TcCLB.511581.20	XP_803119
TcCLB.511583.10	XP_806110
TcCLB.511583.20	XP_806111
TcCLB.511583.30	XP_806112
TcCLB.511583.40	XP_806113
TcCLB.511585.10	XP_820360
TcCLB.511585.100	XP_820369
TcCLB.511585.110	XP_820370
TcCLB.511585.120	XP_820371
TcCLB.511585.125	XP_820384
TcCLB.511585.130	XP_820372
TcCLB.511585.140	XP_820373
TcCLB.511585.150	XP_820374
TcCLB.511585.160	XP_820375
TcCLB.511585.170	XP_820376
TcCLB.511585.180	XP_820377
TcCLB.511585.190	XP_820378
TcCLB.511585.20	XP_820361
TcCLB.511585.200	XP_820379
TcCLB.511585.210	XP_820380
TcCLB.511585.220	XP_820381
TcCLB.511585.230	XP_820382
TcCLB.511585.30	XP_820362
TcCLB.511585.320	XP_820383
TcCLB.511585.40	XP_820363
TcCLB.511585.50	XP_820364
TcCLB.511585.60	XP_820365
TcCLB.511585.70	XP_820366
TcCLB.511585.80	XP_820367
TcCLB.511585.90	XP_820368
TcCLB.511587.10	XP_813122
TcCLB.511587.100	XP_813124
TcCLB.511587.120	XP_813125
TcCLB.511587.33	XP_813126
TcCLB.511587.75	XP_813127
TcCLB.511587.90	XP_813123
TcCLB.511589.10	XP_816004
TcCLB.511589.100	XP_816012
TcCLB.511589.110	XP_816013
TcCLB.511589.120	XP_816014
TcCLB.511589.130	XP_816015
TcCLB.511589.140	XP_816016
TcCLB.511589.150	XP_816017
TcCLB.511589.160	XP_816018
TcCLB.511589.170	XP_816019
TcCLB.511589.180	XP_816020
TcCLB.511589.190	XP_816021
TcCLB.511589.20	XP_816005
TcCLB.511589.200	XP_816022
TcCLB.511589.209	XP_816029
TcCLB.511589.220	XP_816023
TcCLB.511589.230	XP_816024
TcCLB.511589.240	XP_816025
TcCLB.511589.250	XP_816026
TcCLB.511589.260	XP_816027
TcCLB.511589.29	XP_816030
TcCLB.511589.40	XP_816006
TcCLB.511589.50	XP_816007
TcCLB.511589.60	XP_816008
TcCLB.511589.70	XP_816009
TcCLB.511589.74	XP_816028
TcCLB.511589.80	XP_816010
TcCLB.511589.90	XP_816011
TcCLB.511591.10	XP_803195
TcCLB.511593.20	XP_809392
TcCLB.511593.30	XP_809393
TcCLB.511593.60	XP_809394
TcCLB.511593.65	XP_809397
TcCLB.511593.70	XP_809395
TcCLB.511593.80	XP_809396
TcCLB.511593.91	XP_809398
TcCLB.511595.30	XP_807472
TcCLB.511595.39	XP_807473
TcCLB.511595.59	XP_807474
TcCLB.511597.10	XP_805213
TcCLB.511597.25	XP_805216
TcCLB.511597.40	XP_805214
TcCLB.511597.50	XP_805215
TcCLB.511599.10	XP_814896
TcCLB.511599.110	XP_814901
TcCLB.511599.120	XP_814902
TcCLB.511599.30	XP_814897
TcCLB.511599.40	XP_814898
TcCLB.511599.80	XP_814899
TcCLB.511599.90	XP_814900
TcCLB.511603.100	XP_820758
TcCLB.511603.110	XP_820759
TcCLB.511603.130	XP_820760
TcCLB.511603.151	XP_820779
TcCLB.511603.160	XP_820761
TcCLB.511603.170	XP_820762
TcCLB.511603.190	XP_820763
TcCLB.511603.20	XP_820751
TcCLB.511603.200	XP_820764
TcCLB.511603.250	XP_820765
TcCLB.511603.260	XP_820766
TcCLB.511603.30	XP_820752
TcCLB.511603.300	XP_820767
TcCLB.511603.304	XP_820777
TcCLB.511603.310	XP_820768
TcCLB.511603.320	XP_820769
TcCLB.511603.330	XP_820770
TcCLB.511603.380	XP_820771
TcCLB.511603.390	XP_820772
