geneids	uniprotids
TcCLB.510743.50	Q4D7B6
TcCLB.510743.60	Q4D7B5
TcCLB.510743.70	Q4D7B4
TcCLB.510743.80	Q4D7B3
TcCLB.510743.90	Q4D7B2
TcCLB.510745.10	Q4CTC6
TcCLB.510745.20	Q4CTC5
TcCLB.510745.30	Q4CTC4
TcCLB.510745.40	Q4CTC3
TcCLB.510745.49	Q4CTC2
TcCLB.510747.10	Q4DLG0
TcCLB.510747.100	Q4DLF2
TcCLB.510747.110	Q4DLF1
TcCLB.510747.114	Q4DLF0
TcCLB.510747.120	Q4DLE9
TcCLB.510747.130	Q4DLE8
TcCLB.510747.140	Q4DLE7
TcCLB.510747.150	Q4DLE6
TcCLB.510747.170	Q4DLE5
TcCLB.510747.18	Q4DLF9
TcCLB.510747.26	Q4DLF8
TcCLB.510747.34	Q4DLF7
TcCLB.510747.40	Q4DLF6
TcCLB.510747.5	Q4DLG1
TcCLB.510747.60	Q4DLF5
TcCLB.510747.80	Q4DLF4
TcCLB.510747.90	Q4DLF3
TcCLB.510749.10	Q4D6U8
TcCLB.510749.20	Q4D6U7
TcCLB.510749.30	Q4D6U6
TcCLB.510749.4	Q4D6U9
TcCLB.510749.40	Q4D6U5
TcCLB.510749.50	Q4D6U4
TcCLB.510749.60	Q4D6U3
TcCLB.510749.74	Q4D6U2
TcCLB.510749.90	Q4D6U1
TcCLB.510749.99	Q4D6U0
TcCLB.510751.10	Q4CSP5
TcCLB.510751.30	Q4CSP4
TcCLB.510751.4	Q4CSP6
TcCLB.510751.40	Q4CSP3
TcCLB.510753.20	Q4CSN5
TcCLB.510753.30	Q4CSN4
TcCLB.510753.9	Q4CSN6
TcCLB.510755.110	Q4D7Y2
TcCLB.510755.120	Q4D7Y1
TcCLB.510755.129	Q4D7Y0
TcCLB.510755.138	Q4D7X9
TcCLB.510755.147	Q4D7X8
TcCLB.510755.19	Q4D7Z1
TcCLB.510755.40	Q4D7Z0
TcCLB.510755.50	Q4D7Y8
TcCLB.510755.60	Q4D7Y8
TcCLB.510755.65	Q4D7Y7
TcCLB.510755.70	Q4D7Y6
TcCLB.510755.80	Q4D7Y5
TcCLB.510755.89	Q4D7Y4
TcCLB.510755.98	Q4D3A7
TcCLB.510757.20	Q4CNV5
TcCLB.510757.30	Q4CNV4
TcCLB.510757.9	Q4CNV6
TcCLB.510759.10	Q4DS92
TcCLB.510759.100	Q4DS85
TcCLB.510759.110	Q4DS84
TcCLB.510759.114	Q4DS83
TcCLB.510759.120	Q4DS82
TcCLB.510759.130	Q4DS81
TcCLB.510759.134	Q4DS80
TcCLB.510759.140	Q4DS79
TcCLB.510759.150	Q4DS78
TcCLB.510759.160	Q4DS77
TcCLB.510759.170	Q4DS76
TcCLB.510759.180	Q4DS75
TcCLB.510759.190	Q4DS74
TcCLB.510759.200	Q4DS73
TcCLB.510759.4	Q4DS93
TcCLB.510759.40	Q4DS91
TcCLB.510759.50	Q4DS90
TcCLB.510759.54	Q4DS89
TcCLB.510759.60	Q4DS88
TcCLB.510759.70	Q4DS87
TcCLB.510759.80	Q4DS86
TcCLB.510761.10	Q4DG46
TcCLB.510761.14	Q4DG45
TcCLB.510761.18	Q4DG44
TcCLB.510761.22	Q4DG43
TcCLB.510761.30	Q4DG42
TcCLB.510761.4	Q4DG47
TcCLB.510761.44	Q4DG41
TcCLB.510761.60	Q4DG40
TcCLB.510761.70	Q4DG39
TcCLB.510761.73	Q4DG38
TcCLB.510761.76	Q4DG37
TcCLB.510761.80	Q4DG36
TcCLB.510763.100	Q4D1M7
TcCLB.510763.109	Q4D1M6
TcCLB.510763.30	Q4D1N5
TcCLB.510763.34	Q4D1N4
TcCLB.510763.40	Q4D1N3
TcCLB.510763.50	Q4D1N2
TcCLB.510763.60	Q4D1N1
TcCLB.510763.70	Q4D1N0
TcCLB.510763.80	Q4D1M9
TcCLB.510763.90	Q4D1M8
TcCLB.510765.10	Q4CU65
TcCLB.510765.20	Q4CU64
TcCLB.510765.30	Q4CU63
TcCLB.510765.50	Q4CU62
TcCLB.510765.60	Q4CU61
TcCLB.510765.70	Q4CU60
TcCLB.510767.10	Q4CTG9
TcCLB.510767.20	Q4CTG8
TcCLB.510767.30	Q4CTG7
TcCLB.510767.40	Q4CTG6
TcCLB.510767.50	Q4CTG5
TcCLB.510767.60	Q4CTG4
TcCLB.510767.69	Q4CTG3
TcCLB.510769.10	Q4DSU3
TcCLB.510769.100	Q4DST6
TcCLB.510769.110	Q4DST5
TcCLB.510769.120	Q4DST4
TcCLB.510769.130	Q4DST3
TcCLB.510769.140	Q4DST2
TcCLB.510769.150	Q4DST1
TcCLB.510769.30	Q4DSU2
TcCLB.510769.40	Q4DSU1
TcCLB.510769.49	Q4DSU0
TcCLB.510769.70	Q4DST9
TcCLB.510769.80	Q4DST8
TcCLB.510769.90	Q4DST7
TcCLB.510771.9	Q4CWT0
TcCLB.510773.100	Q4DGF9
TcCLB.510773.110	Q4DGF8
TcCLB.510773.120	Q4CRI9
TcCLB.510773.20	Q4DGG5
TcCLB.510773.30	Q4DGG4
TcCLB.510773.40	Q4DGG3
TcCLB.510773.50	Q4DGG2
TcCLB.510773.60	Q4DGG1
TcCLB.510773.70	Q4DGG0
TcCLB.510773.9	Q4DGG6
TcCLB.510777.10	Q4CNC2
TcCLB.510777.20	Q4CNC1
TcCLB.510777.29	Q4CNC0
TcCLB.510779.20	Q4CLT5
TcCLB.510783.11	Q4CZ50
TcCLB.510783.20	Q4CZ49
TcCLB.510783.49	Q4CZ48
TcCLB.510785.10	Q4CN36
TcCLB.510785.15	Q4CN35
TcCLB.510787.10	Q4CVS5
TcCLB.510789.10	Q4CR15
TcCLB.510791.11	Q4D560
TcCLB.510791.20	Q4D559
TcCLB.510791.50	Q4D558
TcCLB.510795.10	Q4CVI0
TcCLB.510797.10	Q4CYI3
TcCLB.510797.20	Q4CYI2
TcCLB.510797.30	Q4CYI1
TcCLB.510797.39	Q4CYI0
TcCLB.510797.4	Q4CYI4
TcCLB.510799.18	Q4D6F4
TcCLB.510799.30	Q4D6F3
TcCLB.510799.60	Q4D6F2
TcCLB.510799.70	Q4D6F1
TcCLB.510799.80	Q4D6F0
TcCLB.510799.9	Q4D6F5
TcCLB.510801.10	Q4CNG5
TcCLB.510803.10	Q4CP74
TcCLB.510803.19	Q4CP73
TcCLB.510805.10	Q4CZN8
TcCLB.510805.20	Q4CZN7
TcCLB.510805.5	Q4CZN9
TcCLB.510805.70	Q4CZN6
TcCLB.510807.10	Q4D3N7
TcCLB.510807.20	Q4D3N6
TcCLB.510807.30	Q4D3N5
TcCLB.510807.40	Q4D3N4
TcCLB.510807.50	Q4D3N3
TcCLB.510807.55	Q4D3N2
TcCLB.510807.60	Q4D3N1
TcCLB.510809.10	Q4CNZ0
TcCLB.510809.5	Q4CNZ1
TcCLB.510811.10	Q4CQU3
TcCLB.510811.20	Q4CQU2
TcCLB.510813.20	Q4CNW3
TcCLB.510815.9	Q4CNY7
TcCLB.510817.10	Q4CYH2
TcCLB.510817.21	Q4CYH1
TcCLB.510817.40	Q4CYH0
TcCLB.510817.5	Q4CYH3
TcCLB.510817.50	Q4CYG9
TcCLB.510817.60	Q4CYG8
TcCLB.510819.10	Q4DEP5
TcCLB.510819.100	Q4DEN8
TcCLB.510819.110	Q4DEN7
TcCLB.510819.119	Q4DEN6
TcCLB.510819.20	Q4DEP4
TcCLB.510819.30	Q4DEP3
TcCLB.510819.4	Q4DEP6
TcCLB.510819.40	Q4DEP2
TcCLB.510819.60	Q4DEP1
TcCLB.510819.70	Q4DEP0
TcCLB.510819.90	Q4DEN9
TcCLB.510821.10	Q4CZG9
TcCLB.510821.20	Q4CZG8
TcCLB.510821.40	Q4CZG7
TcCLB.510821.50	Q4CZG6
TcCLB.510821.60	Q4CZG5
TcCLB.510823.10	Q4D997
TcCLB.510823.100	Q4D988
TcCLB.510823.109	Q4D987
TcCLB.510823.20	Q4D996
TcCLB.510823.30	Q4D995
TcCLB.510823.40	Q4D994
TcCLB.510823.50	Q4D993
TcCLB.510823.60	Q4D992
TcCLB.510823.70	Q4D991
TcCLB.510823.80	Q4D990
TcCLB.510823.90	Q4D989
TcCLB.510825.10	Q4CNU2
TcCLB.510825.20	Q4CNU1
TcCLB.510825.30	Q4CNU0
TcCLB.510827.10	Q4CVN6
TcCLB.510827.40	Q4CVN5
TcCLB.510829.10	Q4CZZ1
TcCLB.510829.20	Q4CZZ0
TcCLB.510831.21	Q4CN05
TcCLB.510833.10	Q4CST1
TcCLB.510833.20	Q4CST0
TcCLB.510835.10	Q4D535
TcCLB.510835.20	Q4D534
TcCLB.510835.24	Q4D533
TcCLB.510835.30	Q4D532
TcCLB.510835.40	Q4D531
TcCLB.510835.50	Q4D530
TcCLB.510835.60	Q4D529
TcCLB.510837.20	Q4CR09
TcCLB.510837.30	Q4CR08
TcCLB.510837.9	Q4CR10
TcCLB.510839.11	Q4CN96
TcCLB.510839.20	Q4CN95
TcCLB.510841.20	Q4CNW9
TcCLB.510841.30	Q4CNW8
TcCLB.510843.19	Q4CQ58
TcCLB.510845.10	Q4CLC1
TcCLB.510847.10	Q4DF05
TcCLB.510847.20	Q4DF04
TcCLB.510847.70	Q4DF03
TcCLB.510853.120	Q4DJD3
TcCLB.510853.40	Q4DJD5
TcCLB.510853.50	Q4DJD4
TcCLB.510855.10	Q4CSX7
TcCLB.510855.20	Q4CSX6
TcCLB.510855.4	Q4CSX8
TcCLB.510855.40	Q4CSX5
TcCLB.510857.10	Q4D025
TcCLB.510857.20	Q4D024
TcCLB.510857.30	Q4D023
TcCLB.510857.4	Q4D026
TcCLB.510857.40	Q4D022
TcCLB.510857.50	Q4D021
TcCLB.510857.54	Q4D020
TcCLB.510857.60	Q4D019
TcCLB.510859.10	Q4D245
TcCLB.510859.17	Q4D244
TcCLB.510859.24	Q4D243
TcCLB.510859.30	Q4D242
TcCLB.510859.40	Q4D241
TcCLB.510859.50	Q4D240
TcCLB.510861.110	Q4DPH1
TcCLB.510861.125	Q4DPH0
TcCLB.510861.14	Q4DPH9
TcCLB.510861.140	Q4DPG9
TcCLB.510861.150	Q4DPG8
TcCLB.510861.30	Q4DPH8
TcCLB.510861.40	Q4DPH7
TcCLB.510861.50	Q4DPH6
TcCLB.510861.60	Q4DPH5
TcCLB.510861.70	Q4DPH4
TcCLB.510861.80	Q4DPH3
TcCLB.510861.94	Q4DPH2
TcCLB.510863.20	Q4CTT4
TcCLB.510863.30	Q4CTT3
TcCLB.510863.9	Q4CTT5
TcCLB.510867.9	Q4CXH5
TcCLB.510873.10	Q4CMP6
TcCLB.510873.20	Q4CMP5
TcCLB.510877.10	Q4DPV9
TcCLB.510877.100	Q4DPU9
TcCLB.510877.110	Q4DPU8
TcCLB.510877.120	Q4DPU7
TcCLB.510877.130	Q4DPU6
TcCLB.510877.140	Q4DPU5
TcCLB.510877.150	Q4CUG4
TcCLB.510877.160	Q4DPU3
TcCLB.510877.170	Q4DPU2
TcCLB.510877.180	Q4DPU1
TcCLB.510877.190	Q4DPU0
TcCLB.510877.20	Q4DPV8
TcCLB.510877.30	Q4DPV7
TcCLB.510877.40	Q4DPV6
TcCLB.510877.50	Q4DPV5
TcCLB.510877.55	Q4DPV4
TcCLB.510877.60	Q4DPV3
TcCLB.510877.70	Q4DPV2
TcCLB.510877.80	Q4DPV1
TcCLB.510877.90	Q4DPV0
TcCLB.510879.10	Q4DJY2
TcCLB.510879.100	Q4DJX3
TcCLB.510879.110	Q4DJX1
TcCLB.510879.120	Q4DJX1
TcCLB.510879.130	Q4DJX0
TcCLB.510879.140	Q4DJW9
TcCLB.510879.150	Q4DJW8
TcCLB.510879.160	Q4DJW7
TcCLB.510879.170	Q4DJW6
TcCLB.510879.180	Q4DJW5
TcCLB.510879.190	Q4DJW4
TcCLB.510879.20	Q4DJY1
TcCLB.510879.200	Q4DJW3
TcCLB.510879.210	Q4DJW2
TcCLB.510879.220	Q4DJW1
TcCLB.510879.229	Q4DJW0
TcCLB.510879.30	Q4DJY0
TcCLB.510879.40	Q4DJX9
TcCLB.510879.50	Q4DJX8
TcCLB.510879.60	Q4DJX7
TcCLB.510879.70	Q4DJX6
TcCLB.510879.80	Q4DJX5
TcCLB.510879.90	Q4DJX4
TcCLB.510881.9	Q4CN34
TcCLB.510883.10	Q4CKG2
TcCLB.510885.10	Q4DP57
TcCLB.510885.100	Q4DP48
TcCLB.510885.110	Q4DP47
TcCLB.510885.120	Q4DP46
TcCLB.510885.130	Q4DP45
TcCLB.510885.140	Q4DP44
TcCLB.510885.160	Q4DP43
TcCLB.510885.20	Q4DP56
TcCLB.510885.30	Q4DP55
TcCLB.510885.40	Q4DP54
TcCLB.510885.50	Q4DP53
TcCLB.510885.60	Q4DP52
TcCLB.510885.70	Q4DP51
TcCLB.510885.80	Q4DP50
TcCLB.510885.90	Q4DP49
TcCLB.510887.14	Q4D1P2
TcCLB.510887.30	Q4D1P1
TcCLB.510887.40	Q4D1P0
TcCLB.510887.50	Q4D1N9
TcCLB.510887.60	Q4D1N8
TcCLB.510887.64	Q4D1N7
TcCLB.510887.70	Q4D1N6
TcCLB.510889.10	Q4E2P5
TcCLB.510889.100	Q4E2P0
TcCLB.510889.110	Q4E2N9
TcCLB.510889.120	Q4E2N8
TcCLB.510889.130	Q4E2N7
TcCLB.510889.140	Q4E2N6
TcCLB.510889.150	Q4E2N5
TcCLB.510889.170	Q4E2N4
TcCLB.510889.190	Q4E2N3
TcCLB.510889.20	Q4E2P4
TcCLB.510889.200	Q4E2N2
TcCLB.510889.205	Q4E2N1
TcCLB.510889.210	Q4E2N0
TcCLB.510889.221	Q4E2M9
TcCLB.510889.231	Q4E2M8
TcCLB.510889.240	Q4E2M7
TcCLB.510889.251	Q4E2M6
TcCLB.510889.261	Q4E2M5
TcCLB.510889.270	Q4E2M4
TcCLB.510889.280	Q4E2M3
TcCLB.510889.290	Q4E2M2
TcCLB.510889.30	Q4E2P3
TcCLB.510889.300	Q4E2M1
TcCLB.510889.310	Q4E2M0
TcCLB.510889.320	Q4E2L9
TcCLB.510889.330	Q4E2L8
TcCLB.510889.340	Q4E2L7
TcCLB.510889.352	Q4E2L6
TcCLB.510889.4	Q4E2P6
TcCLB.510889.50	Q4E2P2
TcCLB.510889.80	Q4E2P1
TcCLB.510895.20	Q4CRJ3
TcCLB.510895.29	Q4CRJ2
TcCLB.510895.9	Q4CRJ4
TcCLB.510897.10	Q4D5L7
TcCLB.510897.6	Q4D5L8
TcCLB.510897.80	Q4D5L6
TcCLB.510897.99	Q4D5L5
TcCLB.510899.10	Q4CYM9
TcCLB.510899.19	Q4CW73
TcCLB.510899.30	Q4CYM7
TcCLB.510899.40	Q4CYM6
TcCLB.510899.50	Q4CYM5
TcCLB.510899.59	Q4CYM4
TcCLB.510901.10	Q4DXD4
TcCLB.510901.100	Q4DXC5
TcCLB.510901.110	Q4DXC4
TcCLB.510901.120	Q4DXC3
TcCLB.510901.130	Q4DXC2
TcCLB.510901.140	Q4DXC1
TcCLB.510901.150	Q4DXC0
TcCLB.510901.160	Q4DXB9
TcCLB.510901.170	Q4DXB8
TcCLB.510901.180	Q4DXB7
TcCLB.510901.190	Q4DXB6
TcCLB.510901.20	Q4DXD3
TcCLB.510901.200	Q4DXB5
TcCLB.510901.210	Q4DXB4
TcCLB.510901.220	Q4DXB3
TcCLB.510901.230	Q4DXB2
TcCLB.510901.250	Q4DXB1
TcCLB.510901.30	Q4DXD2
TcCLB.510901.40	Q4DXD1
TcCLB.510901.50	Q4DXD0
TcCLB.510901.60	Q4DXC9
TcCLB.510901.70	Q4DXC8
TcCLB.510901.80	Q4DXC7
TcCLB.510901.90	Q4DXC6
TcCLB.510903.10	Q4D2Y4
TcCLB.510903.20	Q4D2Y3
TcCLB.510903.30	Q4D2Y2
TcCLB.510903.40	Q4D2Y1
TcCLB.510903.50	Q4D2Y0
TcCLB.510903.60	Q4D2X9
TcCLB.510903.70	Q4D2X8
TcCLB.510905.10	Q4CPM3
TcCLB.510905.19	Q4CPM2
TcCLB.510907.10	Q4CPF9
TcCLB.510907.20	Q4CLV5
TcCLB.510911.10	Q4CZF5
TcCLB.510911.14	Q4CZF4
TcCLB.510911.20	Q4CZF3
TcCLB.510911.30	Q4CZF2
TcCLB.510911.40	Q4CZF1
TcCLB.510911.50	Q4CZF0
TcCLB.510913.10	Q4CPT7
TcCLB.510915.10	Q4CMZ9
TcCLB.510915.5	Q4CN00
TcCLB.510917.9	Q4CTM8
TcCLB.510919.9	Q4CLW1
TcCLB.510921.20	Q4CS53
TcCLB.510921.30	Q4CS52
TcCLB.510921.40	Q4CS51
TcCLB.510925.9	Q4CMM1
TcCLB.510929.10	Q4CMN0
TcCLB.510933.10	Q4DLA2
TcCLB.510933.120	Q4DL97
TcCLB.510933.185	Q4DL96
TcCLB.510933.190	Q4DL95
TcCLB.510933.20	Q4DLA1
TcCLB.510933.30	Q4DLA0
TcCLB.510933.80	Q4DL99
TcCLB.510933.90	Q4DL98
TcCLB.510935.10	Q4CMC4
TcCLB.510935.20	Q4CMC3
TcCLB.510939.20	Q4CTP6
TcCLB.510939.25	Q4CTP5
TcCLB.510939.30	Q4CTP4
TcCLB.510939.9	Q4CTP7
TcCLB.510941.10	Q4CT95
TcCLB.510941.20	Q4CT94
TcCLB.510941.3	Q4CT97
TcCLB.510941.6	Q4CT96
TcCLB.510943.100	Q4DEI2
TcCLB.510943.110	Q4DRT2
TcCLB.510943.120	Q4DRT1
TcCLB.510943.130	Q4DEH9
TcCLB.510943.140	Q4DRS9
TcCLB.510943.150	Q4DRS8
TcCLB.510943.170	Q4DRS7
TcCLB.510943.180	Q4DRS6
TcCLB.510943.184	Q4DRS5
TcCLB.510943.190	Q4DRS4
TcCLB.510943.198	Q4DRS3
TcCLB.510943.20	Q4DRU6
TcCLB.510943.206	Q4DRS2
TcCLB.510943.23	Q4DRU5
TcCLB.510943.26	Q4D205
TcCLB.510943.30	Q4DRU3
TcCLB.510943.33	Q4DRU2
TcCLB.510943.36	Q4DRU1
TcCLB.510943.40	Q4DRU0
TcCLB.510943.44	Q4DRT9
TcCLB.510943.50	Q4DRT8
TcCLB.510943.60	Q4CM27
TcCLB.510943.70	Q4DRT6
TcCLB.510943.80	Q4DRT5
TcCLB.510943.90	Q4DRT4
TcCLB.510945.10	Q4D1R0
TcCLB.510945.20	Q4D1Q9
TcCLB.510945.30	Q4D1Q8
TcCLB.510945.40	Q4D1Q7
TcCLB.510945.50	Q4D1Q6
TcCLB.510945.60	Q4D1Q5
TcCLB.510945.70	Q4D1Q4
TcCLB.510947.10	Q4CU94
TcCLB.510947.20	Q4CU93
TcCLB.510947.30	Q4CU92
TcCLB.510947.40	Q4CU91
TcCLB.510947.44	Q4CU90
TcCLB.510947.50	Q4CU89
TcCLB.510949.10	Q4CPJ1
TcCLB.510949.20	Q4CPJ0
TcCLB.510951.10	Q4CMU2
TcCLB.510951.19	Q4CMU1
TcCLB.510953.30	Q4CRU5
TcCLB.510953.40	Q4CRU4
TcCLB.510953.49	Q4CRU3
TcCLB.510955.10	Q4CZ86
TcCLB.510955.20	Q4CZ85
TcCLB.510955.30	Q4CZ84
TcCLB.510955.4	Q4CZ87
TcCLB.510955.40	Q4CZ83
TcCLB.510955.50	Q4CZ82
TcCLB.510955.60	Q4CZ81
TcCLB.510957.9	Q4CL00
TcCLB.510959.30	Q4CZA9
TcCLB.510961.10	Q4CXA2
TcCLB.510961.21	Q4CXA3
TcCLB.510961.30	Q4CXA2
TcCLB.510961.40	Q4CXA1
TcCLB.510961.5	Q4CXA5
TcCLB.510961.50	Q4CXA0
TcCLB.510963.10	Q4D3T9
TcCLB.510963.20	Q4D3T8
TcCLB.510963.30	Q4D3T7
TcCLB.510963.39	Q4D3T6
TcCLB.510963.5	Q4D3U0
TcCLB.510963.50	Q4D3T5
TcCLB.510963.60	Q4D3T4
TcCLB.510963.70	Q4D3T3
TcCLB.510963.80	Q4D3T2
TcCLB.510963.90	Q4D3T1
TcCLB.510965.10	Q4CNX3
TcCLB.510965.20	Q4CNX2
TcCLB.510965.29	Q4CNX1
TcCLB.510965.5	Q4CNX4
TcCLB.510967.10	Q4CUX3
TcCLB.510967.13	Q4CUX2
TcCLB.510967.16	Q4CUX1
TcCLB.510967.20	Q4CUX0
TcCLB.510967.30	Q4CUW9
TcCLB.510969.10	Q4CNT4
TcCLB.510969.20	Q4CNT3
TcCLB.510969.30	Q4CNT2
TcCLB.510969.4	Q4CNT5
TcCLB.510969.40	Q4CNT1
TcCLB.510971.10	Q4DAR6
TcCLB.510971.30	Q4DAR5
TcCLB.510971.60	Q4DAR4
TcCLB.510971.69	Q4DAR3
TcCLB.510973.20	Q4CQZ3
TcCLB.510973.30	Q4CWD6
TcCLB.510973.50	Q4CQZ1
TcCLB.510973.9	Q4CQZ4
TcCLB.510975.30	Q4CTN8
TcCLB.510975.40	Q4CTN7
TcCLB.510977.9	Q4CPQ7
TcCLB.510979.10	Q4D2L2
TcCLB.510979.40	Q4D2L1
TcCLB.510979.5	Q4D2L3
TcCLB.510979.50	Q4D2L0
TcCLB.510979.60	Q4D2K9
TcCLB.510979.70	Q4D2K8
TcCLB.510979.80	Q4D2K7
TcCLB.510981.20	Q4CQ20
TcCLB.510981.9	Q4CQ21
TcCLB.510983.10	Q4CT81
TcCLB.510983.19	Q4CT80
TcCLB.510985.10	Q4CM40
TcCLB.510989.10	Q4D5J7
TcCLB.510989.20	Q4D5J6
TcCLB.510989.30	Q4D5J5
TcCLB.510989.40	Q4D5J4
TcCLB.510989.50	Q4D5J3
TcCLB.510989.60	Q4D5J2
TcCLB.510989.69	Q4D5J1
TcCLB.510993.10	Q4CNF9
TcCLB.510993.19	Q4CNF8
TcCLB.510995.9	Q4CMI3
TcCLB.510997.10	Q4CWM8
TcCLB.510997.20	Q4CWM7
TcCLB.510997.30	Q4CWM6
TcCLB.510997.40	Q4CWM5
TcCLB.510999.10	Q4CT93
TcCLB.510999.19	Q4CT92
TcCLB.510999.30	Q4CT91
TcCLB.510999.39	Q4CT90
TcCLB.511001.100	Q4DKZ2
TcCLB.511001.110	Q4DZ32
TcCLB.511001.120	Q4DZ31
TcCLB.511001.130	Q4DZ30
TcCLB.511001.140	Q4DZ29
TcCLB.511001.150	Q4DZ28
TcCLB.511001.160	Q4DZ27
TcCLB.511001.170	Q4DZ26
TcCLB.511001.18	Q4DZ41
TcCLB.511001.180	Q4DZ25
TcCLB.511001.190	Q4DZ24
TcCLB.511001.200	Q4DZ23
TcCLB.511001.210	Q4DZ22
TcCLB.511001.220	Q4DZ21
TcCLB.511001.230	Q4DZ20
TcCLB.511001.240	Q4DZ19
TcCLB.511001.30	Q4DZ40
TcCLB.511001.40	Q4DZ39
TcCLB.511001.50	Q4DZ38
TcCLB.511001.60	Q4DZ37
TcCLB.511001.70	Q4DZ36
TcCLB.511001.80	Q4DZ35
TcCLB.511001.9	Q4DZ41
TcCLB.511001.90	Q4DZ34
TcCLB.511003.10	Q4DNU8
TcCLB.511003.100	Q4DNU0
TcCLB.511003.110	Q4DNT9
TcCLB.511003.120	Q4DNT8
TcCLB.511003.130	Q4DNT7
TcCLB.511003.140	Q4DNT6
TcCLB.511003.150	Q4DNT5
TcCLB.511003.160	Q4DNT4
TcCLB.511003.170	Q4DNT3
TcCLB.511003.180	Q4DNT2
TcCLB.511003.190	Q4DNT1
TcCLB.511003.200	Q4DNT0
TcCLB.511003.210	Q4DNS9
TcCLB.511003.221	Q4DNS8
TcCLB.511003.30	Q4DNU7
TcCLB.511003.40	Q4DNU6
TcCLB.511003.50	Q4DNU5
TcCLB.511003.60	Q4DNU4
TcCLB.511003.70	Q4DNU3
TcCLB.511003.80	Q4DNU2
TcCLB.511003.90	Q4DNU1
TcCLB.511005.10	Q4CN08
TcCLB.511007.10	Q4D824
TcCLB.511007.20	Q4D823
TcCLB.511009.9	Q4CTC1
TcCLB.511011.10	Q4CXF4
TcCLB.511015.10	Q4CMS6
TcCLB.511015.20	Q4CMS5
TcCLB.511015.30	Q4CMS4
TcCLB.511017.20	Q4D422
TcCLB.511017.25	Q4D421
TcCLB.511017.30	Q4D420
TcCLB.511017.40	Q4D419
TcCLB.511017.50	Q4D418
TcCLB.511017.60	Q4D417
TcCLB.511017.69	Q4D416
TcCLB.511019.108	Q4DI27
TcCLB.511019.120	Q4DI26
TcCLB.511019.13	Q4DI33
TcCLB.511019.74	Q4DI32
TcCLB.511019.80	Q4DI31
TcCLB.511019.84	Q4DI30
TcCLB.511019.90	Q4DI29
TcCLB.511019.99	Q4DI28
TcCLB.511021.10	Q4D4S7
TcCLB.511021.20	Q4DAB9
TcCLB.511021.30	Q4DAB8
TcCLB.511021.40	Q4DAB7
TcCLB.511021.51	Q4DAB6
TcCLB.511021.60	Q4DAB5
TcCLB.511021.70	Q4DAB4
TcCLB.511021.80	Q4DAB3
TcCLB.511021.90	Q4DAB2
TcCLB.511021.99	Q4DAB1
TcCLB.511023.10	Q4CM65
TcCLB.511023.19	Q4CM64
TcCLB.511025.10	Q4DD42
TcCLB.511025.100	Q4DD34
TcCLB.511025.110	Q4DD33
TcCLB.511025.120	Q4DD32
TcCLB.511025.20	Q4DD41
TcCLB.511025.30	Q4DD40
TcCLB.511025.50	Q4DD39
TcCLB.511025.60	Q4DD38
TcCLB.511025.70	Q4DD37
TcCLB.511025.80	Q4DD36
TcCLB.511025.90	Q4DD35
TcCLB.511027.10	Q4CR65
TcCLB.511027.20	Q4CR64
TcCLB.511029.10	Q4CN28
TcCLB.511029.20	Q4CN27
TcCLB.511031.10	Q4CSV6
TcCLB.511031.20	Q4CSV5
TcCLB.511031.30	Q4CSV4
TcCLB.511031.40	Q4CSV3
TcCLB.511031.49	Q4CSV2
TcCLB.511033.10	Q4CS70
TcCLB.511033.20	Q4CS69
TcCLB.511033.29	Q4CS68
TcCLB.511035.10	Q4CNW0
TcCLB.511037.20	Q4CVQ1
TcCLB.511037.30	Q4CVQ0
TcCLB.511037.40	Q4CVP9
TcCLB.511039.10	Q4CXF1
TcCLB.511039.20	Q4CXF0
TcCLB.511039.3	Q4CXF3
TcCLB.511039.30	Q4CXE9
TcCLB.511039.39	Q4CXE8
TcCLB.511039.6	Q4CXF2
TcCLB.511041.10	Q4D0V7
TcCLB.511041.20	Q4D0V6
TcCLB.511041.30	Q4D0V5
TcCLB.511041.4	Q4D0V8
TcCLB.511041.40	Q4D0V4
TcCLB.511041.50	Q4D0V3
TcCLB.511043.10	Q4CXG4
TcCLB.511043.20	Q4CXG3
TcCLB.511043.30	Q4CXG2
TcCLB.511043.60	Q4CXG1
TcCLB.511045.10	Q4CW71
TcCLB.511045.20	Q4CW70
TcCLB.511045.29	Q4CW69
TcCLB.511045.40	Q4CW68
TcCLB.511045.50	Q4CW67
TcCLB.511047.20	Q4D0C1
TcCLB.511047.40	Q4D0C0
TcCLB.511047.50	Q4D0B9
TcCLB.511047.70	Q4D0B8
TcCLB.511049.20	Q4CTR2
TcCLB.511049.30	Q4CTR1
TcCLB.511049.40	Q4CTR0
TcCLB.511051.10	Q4D5P7
TcCLB.511051.20	Q4D5P6
TcCLB.511051.30	Q4D5P5
TcCLB.511051.39	Q4D5P4
TcCLB.511051.50	Q4D5P4
TcCLB.511051.59	Q4D5P2
TcCLB.511051.70	Q4D5P1
TcCLB.511051.80	Q4D5P0
TcCLB.511053.10	Q4CKZ2
TcCLB.511055.20	Q4D1Y4
TcCLB.511055.50	Q4D1Y3
TcCLB.511055.60	Q4D1Y2
TcCLB.511057.10	Q4CZ94
TcCLB.511057.15	Q4CZ93
TcCLB.511057.20	Q4CZ92
TcCLB.511057.30	Q4CZ91
TcCLB.511057.40	Q4CZ90
TcCLB.511057.50	Q4CZ89
